iter	Passed	Remaining
9394	36518	41222
9395	36520	41215
9396	36521	41208
9397	36523	41202
9398	36524	41195
9399	36526	41189
9400	36527	41182
9401	36529	41175
9402	36530	41169
9403	36532	41163
9404	36535	41158
9405	36550	41167
9406	36552	41160
9407	36553	41154
9408	36555	41147
9409	36557	41141
9410	36558	41134
9411	36560	41128
9412	36561	41121
9413	36563	41115
9414	36564	41108
9415	36566	41102
9416	36568	41096
9417	36569	41089
9418	36571	41083
9419	36572	41076
9420	36574	41070
9421	36575	41063
9422	36577	41056
9423	36578	41050
9424	36580	41044
9425	36582	41037
9426	36583	41031
9427	36585	41024
9428	36587	41018
9429	36588	41011
9430	36590	41005
9431	36591	40998
9432	36593	40992
9433	36594	40985
9434	36596	40979
9435	36597	40972
9436	36598	40965
9437	36600	40959
9438	36602	40953
9439	36603	40946
9440	36605	40940
9441	36606	40933
9442	36608	40926
9443	36609	40920
9444	36611	40914
9445	36613	40907
9446	36614	40901
9447	36615	40894
9448	36648	40922
9449	36650	40916
9450	36651	40909
9451	36653	40903
9452	36654	40896
9453	36656	40890
9454	36657	40883
9455	36659	40877
9456	36661	40871
9457	36662	40864
9458	36664	40858
9459	36665	40851
9460	36667	40845
9461	36669	40838
9462	36670	40832
9463	36672	40826
9464	36673	40819
9465	36675	40813
9466	36676	40806
9467	36678	40800
9468	36680	40794
9469	36682	40788
9470	36683	40781
9471	36685	40775
9472	36687	40769
9473	36688	40762
9474	36690	40756
9475	36692	40750
9476	36693	40743
9477	36695	40737
9478	36696	40730
9479	36698	40724
9480	36699	40717
9481	36701	40710
9482	36702	40704
9483	36704	40698
9484	36705	40691
9485	36707	40685
9486	36708	40678
9487	36710	40672
9488	36711	40665
9489	36713	40659
9490	36714	40652
9491	36716	40646
9492	36718	40640
9493	36720	40635
9494	36747	40656
9495	36749	40650
9496	36750	40643
9497	36752	40637
9498	36754	40631
9499	36755	40624
9500	36757	40618
9501	36758	40611
9502	36760	40605
9503	36761	40598
9504	36763	40592
9505	36764	40585
9506	36766	40579
9507	36767	40572
9508	36769	40566
9509	36770	40559
9510	36772	40553
9511	36773	40546
9512	36774	40540
9513	36776	40533
9514	36778	40527
9515	36779	40521
9516	36781	40514
9517	36782	40508
9518	36784	40501
9519	36785	40495
9520	36787	40488
9521	36788	40482
9522	36789	40475
9523	36791	40469
9524	36792	40462
9525	36794	40456
9526	36795	40449
9527	36797	40443
9528	36798	40436
9529	36800	40430
9530	36801	40423
9531	36803	40417
9532	36804	40410
9533	36806	40404
9534	36807	40398
9535	36809	40391
9536	36811	40385
9537	36812	40378
9538	36814	40372
9539	36815	40366
9540	36817	40359
9541	36818	40353
9542	36820	40346
9543	36821	40340
9544	36823	40333
9545	36824	40327
9546	36845	40342
9547	36847	40335
9548	36848	40329
9549	36850	40323
9550	36851	40316
9551	36853	40310
9552	36854	40303
9553	36856	40297
9554	36857	40291
9555	36859	40284
9556	36861	40278
9557	36862	40272
9558	36864	40265
9559	36865	40259
9560	36867	40253
9561	36869	40246
9562	36870	40240
9563	36872	40233
9564	36873	40227
9565	36875	40221
9566	36876	40214
9567	36878	40208
9568	36879	40201
9569	36881	40195
9570	36883	40189
9571	36884	40183
9572	36886	40176
9573	36887	40170
9574	36889	40164
9575	36891	40158
9576	36892	40151
9577	36894	40145
9578	36895	40139
9579	36897	40132
9580	36898	40126
9581	36900	40119
9582	36901	40113
9583	36903	40107
9584	36905	40100
9585	36906	40094
9586	36908	40088
9587	36909	40081
9588	36911	40075
9589	36912	40068
9590	36914	40062
9591	36915	40055
9592	36917	40049
9593	36918	40043
9594	36920	40036
9595	36921	40030
9596	36923	40024
9597	36925	40018
9598	36943	40029
9599	36944	40023
9600	36946	40017
9601	36947	40010
9602	36949	40004
9603	36951	39998
9604	36952	39992
9605	36954	39985
9606	36955	39979
9607	36957	39973
9608	36958	39966
9609	36960	39960
9610	36961	39953
9611	36963	39947
9612	36964	39941
9613	36966	39934
9614	36968	39928
9615	36969	39922
9616	36971	39915
9617	36972	39909
9618	36974	39903
9619	36975	39897
9620	36977	39890
9621	36979	39884
9622	36980	39878
9623	36982	39871
9624	36984	39866
9625	36985	39859
9626	36987	39853
9627	36988	39847
9628	36990	39840
9629	36991	39834
9630	36993	39827
9631	36994	39821
9632	36996	39815
9633	36997	39808
9634	36999	39802
9635	37000	39796
9636	37002	39789
9637	37003	39783
9638	37005	39777
9639	37006	39770
9640	37008	39764
9641	37009	39758
9642	37011	39751
9643	37012	39745
9644	37014	39739
9645	37016	39732
9646	37017	39726
9647	37019	39720
9648	37020	39713
9649	37022	39707
9650	37023	39701
9651	37027	39697
9652	37042	39705
9653	37043	39699
9654	37045	39692
9655	37046	39686
9656	37048	39680
9657	37050	39674
9658	37051	39667
9659	37052	39661
9660	37054	39654
9661	37056	39648
9662	37057	39642
9663	37059	39636
9664	37060	39629
9665	37062	39623
9666	37063	39617
9667	37065	39611
9668	37066	39604
9669	37068	39598
9670	37070	39592
9671	37072	39586
9672	37073	39580
9673	37075	39574
9674	37076	39567
9675	37078	39561
9676	37080	39555
9677	37081	39549
9678	37083	39543
9679	37085	39536
9680	37086	39530
9681	37088	39524
9682	37089	39518
9683	37091	39512
9684	37093	39505
9685	37094	39499
9686	37096	39493
9687	37097	39487
9688	37099	39480
9689	37100	39474
9690	37102	39468
9691	37103	39462
9692	37105	39455
9693	37107	39449
9694	37108	39443
9695	37109	39436
9696	37111	39430
9697	37112	39424
9698	37114	39418
9699	37115	39411
9700	37117	39405
9701	37118	39399
9702	37120	39393
9703	37140	39405
9704	37141	39399
9705	37143	39393
9706	37144	39386
9707	37146	39380
9708	37148	39375
9709	37150	39369
9710	37152	39363
9711	37153	39357
9712	37155	39350
9713	37156	39344
9714	37158	39338
9715	37159	39332
9716	37161	39326
9717	37162	39319
9718	37164	39313
9719	37166	39307
9720	37167	39301
9721	37168	39294
9722	37170	39288
9723	37172	39282
9724	37173	39276
9725	37175	39269
9726	37176	39263
9727	37178	39257
9728	37179	39251
9729	37181	39245
9730	37183	39238
9731	37184	39232
9732	37186	39226
9733	37187	39220
9734	37189	39214
9735	37190	39207
9736	37192	39201
9737	37193	39195
9738	37195	39189
9739	37196	39182
9740	37198	39176
9741	37199	39170
9742	37201	39164
9743	37202	39157
9744	37204	39151
9745	37206	39145
9746	37207	39139
9747	37209	39133
9748	37210	39126
9749	37212	39120
9750	37213	39114
9751	37215	39108
9752	37217	39102
9753	37218	39096
9754	37220	39090
9755	37224	39086
9756	37227	39081
9757	37238	39085
9758	37240	39079
9759	37241	39073
9760	37243	39066
9761	37244	39060
9762	37246	39054
9763	37247	39048
9764	37249	39042
9765	37250	39035
9766	37252	39029
9767	37253	39023
9768	37255	39017
9769	37256	39011
9770	37258	39004
9771	37260	38998
9772	37261	38992
9773	37263	38986
9774	37264	38980
9775	37266	38973
9776	37267	38967
9777	37269	38961
9778	37270	38955
9779	37272	38949
9780	37273	38942
9781	37275	38936
9782	37276	38930
9783	37278	38924
9784	37279	38918
9785	37281	38911
9786	37282	38905
9787	37284	38899
9788	37285	38893
9789	37287	38887
9790	37288	38880
9791	37290	38874
9792	37291	38868
9793	37293	38862
9794	37294	38855
9795	37296	38849
9796	37297	38843
9797	37299	38837
9798	37300	38831
9799	37302	38824
9800	37303	38818
9801	37305	38812
9802	37306	38806
9803	37308	38800
9804	37310	38794
9805	37311	38787
9806	37313	38781
9807	37314	38775
9808	37336	38790
9809	37337	38784
9810	37339	38777
9811	37340	38771
9812	37342	38765
9813	37343	38759
9814	37345	38753
9815	37346	38747
9816	37348	38740
9817	37349	38734
9818	37351	38728
9819	37353	38722
9820	37354	38716
9821	37355	38709
9822	37357	38703
9823	37359	38697
9824	37361	38691
9825	37363	38686
9826	37364	38680
9827	37366	38674
9828	37368	38668
9829	37369	38662
9830	37371	38656
9831	37372	38650
9832	37374	38644
9833	37376	38638
9834	37377	38631
9835	37379	38625
9836	37380	38619
9837	37382	38613
9838	37383	38607
9839	37385	38601
9840	37387	38595
9841	37388	38588
9842	37389	38582
9843	37391	38576
9844	37393	38570
9845	37394	38564
9846	37396	38558
9847	37397	38552
9848	37399	38545
9849	37401	38540
9850	37403	38534
9851	37405	38529
9852	37406	38523
9853	37408	38517
9854	37410	38510
9855	37411	38504
9856	37413	38498
9857	37414	38492
9858	37416	38487
9859	37434	38497
9860	37436	38491
9861	37438	38485
9862	37439	38479
9863	37441	38474
9864	37443	38468
9865	37444	38461
9866	37446	38455
9867	37448	38450
9868	37449	38444
9869	37451	38438
9870	37453	38432
9871	37454	38426
9872	37456	38419
9873	37458	38414
9874	37459	38407
9875	37461	38401
9876	37462	38395
9877	37464	38389
9878	37465	38383
9879	37467	38377
9880	37468	38371
9881	37470	38365
9882	37471	38359
9883	37473	38353
9884	37474	38346
9885	37476	38340
9886	37478	38334
9887	37479	38328
9888	37481	38322
9889	37482	38316
9890	37484	38310
9891	37485	38304
9892	37487	38297
9893	37488	38291
9894	37490	38286
9895	37491	38279
9896	37493	38273
9897	37495	38267
9898	37496	38261
9899	37497	38255
9900	37499	38249
9901	37500	38243
9902	37502	38237
9903	37503	38230
9904	37505	38225
9905	37507	38219
9906	37508	38213
9907	37510	38206
9908	37511	38200
9909	37513	38194
9910	37532	38206
9911	37534	38200
9912	37535	38194
9913	37537	38188
9914	37538	38182
9915	37540	38176
9916	37541	38170
9917	37543	38164
9918	37544	38158
9919	37546	38151
9920	37547	38145
9921	37549	38139
9922	37550	38133
9923	37552	38127
9924	37553	38121
9925	37555	38115
9926	37556	38109
9927	37558	38103
9928	37559	38096
9929	37561	38090
9930	37562	38084
9931	37564	38078
9932	37565	38072
9933	37567	38066
9934	37568	38060
9935	37570	38054
9936	37571	38048
9937	37573	38042
9938	37574	38035
9939	37576	38029
9940	37577	38023
9941	37579	38017
9942	37580	38011
9943	37582	38005
9944	37583	37999
9945	37585	37993
9946	37586	37987
9947	37588	37981
9948	37589	37975
9949	37590	37968
9950	37592	37962
9951	37593	37956
9952	37595	37950
9953	37596	37944
9954	37598	37938
9955	37599	37932
9956	37601	37926
9957	37602	37920
9958	37604	37913
9959	37605	37907
9960	37607	37901
9961	37608	37895
9962	37610	37889
9963	37612	37883
9964	37631	37895
9965	37632	37889
9966	37634	37883
9967	37635	37877
9968	37637	37871
9969	37638	37865
9970	37640	37859
9971	37641	37853
9972	37643	37847
9973	37645	37841
9974	37646	37835
9975	37647	37829
9976	37649	37822
9977	37651	37817
9978	37652	37811
9979	37654	37805
9980	37656	37799
9981	37657	37793
9982	37659	37787
9983	37661	37781
9984	37662	37775
9985	37663	37769
9986	37665	37763
9987	37666	37757
9988	37668	37751
9989	37670	37745
9990	37671	37739
9991	37673	37733
9992	37674	37727
9993	37676	37721
9994	37677	37715
9995	37679	37709
9996	37680	37703
9997	37682	37697
9998	37684	37691
9999	37685	37685
10000	37687	37679
10001	37688	37673
10002	37690	37667
10003	37691	37661
10004	37693	37655
10005	37694	37649
10006	37696	37643
10007	37697	37637
10008	37698	37631
10009	37700	37625
10010	37701	37619
10011	37703	37612
10012	37704	37606
10013	37706	37600
10014	37707	37594
10015	37709	37588
10016	37728	37600
10017	37730	37595
10018	37732	37589
10019	37734	37583
10020	37735	37577
10021	37737	37571
10022	37739	37566
10023	37741	37560
10024	37743	37554
10025	37744	37548
10026	37746	37543
10027	37748	37537
10028	37749	37531
10029	37751	37525
10030	37753	37519
10031	37754	37514
10032	37756	37508
10033	37758	37502
10034	37760	37496
10035	37761	37490
10036	37763	37485
10037	37765	37479
10038	37766	37473
10039	37768	37467
10040	37770	37461
10041	37772	37456
10042	37773	37450
10043	37775	37444
10044	37776	37438
10045	37778	37432
10046	37780	37426
10047	37781	37420
10048	37783	37415
10049	37785	37409
10050	37786	37403
10051	37788	37397
10052	37790	37391
10053	37791	37385
10054	37793	37379
10055	37794	37373
10056	37796	37367
10057	37797	37361
10058	37799	37355
10059	37800	37349
10060	37802	37343
10061	37803	37337
10062	37805	37331
10063	37806	37325
10064	37808	37320
10065	37812	37316
10066	37827	37323
10067	37828	37317
10068	37830	37311
10069	37831	37305
10070	37833	37300
10071	37835	37294
10072	37836	37288
10073	37838	37282
10074	37839	37276
10075	37841	37270
10076	37842	37264
10077	37844	37258
10078	37845	37252
10079	37847	37246
10080	37848	37240
10081	37850	37234
10082	37851	37228
10083	37853	37222
10084	37854	37216
10085	37856	37210
10086	37857	37204
10087	37859	37198
10088	37860	37192
10089	37862	37187
10090	37863	37181
10091	37865	37175
10092	37866	37169
10093	37868	37163
10094	37870	37157
10095	37871	37151
10096	37873	37145
10097	37874	37139
10098	37876	37133
10099	37877	37127
10100	37879	37121
10101	37880	37115
10102	37882	37109
10103	37883	37103
10104	37885	37098
10105	37887	37092
10106	37888	37086
10107	37890	37080
10108	37892	37074
10109	37893	37069
10110	37895	37063
10111	37896	37057
10112	37897	37051
10113	37899	37045
10114	37900	37039
10115	37902	37033
10116	37904	37027
10117	37924	37039
10118	37926	37034
10119	37927	37028
10120	37929	37022
10121	37930	37016
10122	37932	37010
10123	37934	37004
10124	37935	36999
10125	37937	36993
10126	37938	36987
10127	37940	36981
10128	37941	36975
10129	37943	36969
10130	37945	36963
10131	37946	36957
10132	37948	36952
10133	37949	36946
10134	37951	36940
10135	37952	36934
10136	37954	36928
10137	37956	36922
10138	37957	36916
10139	37958	36910
10140	37960	36905
10141	37962	36899
10142	37963	36893
10143	37965	36887
10144	37966	36881
10145	37968	36875
10146	37969	36869
10147	37971	36863
10148	37972	36857
10149	37974	36851
10150	37975	36845
10151	37977	36840
10152	37978	36834
10153	37980	36828
10154	37981	36822
10155	37983	36816
10156	37984	36810
10157	37986	36804
10158	37988	36798
10159	37989	36793
10160	37991	36787
10161	37992	36781
10162	37994	36775
10163	37995	36769
10164	37997	36763
10165	37998	36757
10166	38000	36751
10167	38001	36746
10168	38003	36740
10169	38005	36735
10170	38022	36744
10171	38024	36738
10172	38025	36732
10173	38027	36726
10174	38028	36720
10175	38030	36714
10176	38031	36708
10177	38032	36702
10178	38034	36696
10179	38036	36691
10180	38037	36685
10181	38039	36679
10182	38040	36673
10183	38042	36667
10184	38043	36661
10185	38045	36655
10186	38046	36649
10187	38048	36644
10188	38050	36638
10189	38051	36632
10190	38052	36626
10191	38054	36620
10192	38056	36614
10193	38057	36609
10194	38059	36603
10195	38061	36598
10196	38063	36592
10197	38064	36586
10198	38066	36580
10199	38067	36574
10200	38069	36569
10201	38070	36563
10202	38072	36557
10203	38074	36551
10204	38075	36546
10205	38077	36540
10206	38078	36534
10207	38080	36528
10208	38082	36522
10209	38083	36516
10210	38084	36511
10211	38086	36505
10212	38088	36499
10213	38089	36493
10214	38091	36487
10215	38092	36481
10216	38094	36475
10217	38095	36470
10218	38097	36464
10219	38098	36458
10220	38100	36452
10221	38102	36447
10222	38121	36458
10223	38122	36452
10224	38124	36446
10225	38126	36440
10226	38127	36435
10227	38129	36429
10228	38130	36423
10229	38132	36417
10230	38133	36411
10231	38135	36406
10232	38137	36400
10233	38138	36394
10234	38139	36388
10235	38141	36382
10236	38142	36376
10237	38144	36370
10238	38145	36365
10239	38147	36359
10240	38148	36353
10241	38150	36347
10242	38151	36341
10243	38153	36335
10244	38155	36330
10245	38156	36324
10246	38158	36318
10247	38159	36312
10248	38161	36306
10249	38162	36301
10250	38164	36295
10251	38165	36289
10252	38167	36283
10253	38168	36277
10254	38170	36271
10255	38171	36266
10256	38173	36260
10257	38174	36254
10258	38176	36248
10259	38177	36242
10260	38179	36237
10261	38180	36231
10262	38182	36225
10263	38183	36219
10264	38185	36213
10265	38186	36208
10266	38188	36202
10267	38190	36196
10268	38191	36190
10269	38193	36184
10270	38194	36179
10271	38196	36173
10272	38218	36187
10273	38220	36181
10274	38222	36176
10275	38223	36170
10276	38225	36164
10277	38226	36158
10278	38228	36153
10279	38229	36147
10280	38231	36141
10281	38232	36135
10282	38234	36129
10283	38235	36124
10284	38237	36118
10285	38239	36112
10286	38240	36106
10287	38242	36101
10288	38243	36095
10289	38245	36089
10290	38246	36083
10291	38248	36077
10292	38249	36071
10293	38251	36066
10294	38252	36060
10295	38254	36054
10296	38255	36049
10297	38257	36043
10298	38258	36037
10299	38260	36031
10300	38262	36026
10301	38263	36020
10302	38265	36014
10303	38266	36008
10304	38268	36003
10305	38270	35997
10306	38271	35991
10307	38273	35985
10308	38274	35980
10309	38276	35974
10310	38277	35968
10311	38279	35963
10312	38280	35957
10313	38282	35951
10314	38283	35945
10315	38285	35939
10316	38286	35934
10317	38288	35928
10318	38289	35922
10319	38291	35916
10320	38292	35910
10321	38294	35905
10322	38296	35899
10323	38297	35893
10324	38299	35888
10325	38317	35898
10326	38319	35892
10327	38320	35886
10328	38322	35880
10329	38323	35875
10330	38325	35869
10331	38327	35863
10332	38328	35858
10333	38330	35852
10334	38331	35846
10335	38333	35841
10336	38335	35835
10337	38336	35829
10338	38338	35824
10339	38339	35818
10340	38341	35812
10341	38343	35807
10342	38344	35801
10343	38346	35796
10344	38348	35790
10345	38349	35784
10346	38351	35779
10347	38352	35773
10348	38354	35767
10349	38356	35761
10350	38357	35755
10351	38358	35750
10352	38360	35744
10353	38361	35738
10354	38363	35732
10355	38365	35727
10356	38366	35721
10357	38367	35715
10358	38369	35710
10359	38371	35705
10360	38373	35699
10361	38376	35694
10362	38378	35689
10363	38380	35684
10364	38381	35678
10365	38383	35672
10366	38384	35666
10367	38386	35661
10368	38387	35655
10369	38388	35649
10370	38390	35643
10371	38392	35638
10372	38393	35632
10373	38395	35626
10374	38396	35621
10375	38415	35631
10376	38417	35625
10377	38418	35620
10378	38420	35614
10379	38421	35608
10380	38423	35602
10381	38424	35597
10382	38426	35591
10383	38427	35585
10384	38429	35580
10385	38431	35574
10386	38432	35568
10387	38434	35563
10388	38435	35557
10389	38437	35551
10390	38438	35545
10391	38440	35540
10392	38441	35534
10393	38443	35528
10394	38444	35523
10395	38446	35517
10396	38448	35511
10397	38449	35506
10398	38450	35500
10399	38452	35494
10400	38453	35488
10401	38455	35482
10402	38456	35477
10403	38458	35471
10404	38459	35465
10405	38461	35460
10406	38462	35454
10407	38464	35448
10408	38465	35442
10409	38467	35437
10410	38468	35431
10411	38470	35425
10412	38471	35420
10413	38473	35414
10414	38474	35408
10415	38476	35402
10416	38477	35397
10417	38479	35391
10418	38481	35386
10419	38482	35380
10420	38484	35374
10421	38485	35368
10422	38487	35363
10423	38488	35357
10424	38490	35351
10425	38491	35346
10426	38493	35340
10427	38495	35335
10428	38513	35345
10429	38515	35339
10430	38516	35333
10431	38518	35328
10432	38519	35322
10433	38521	35316
10434	38522	35311
10435	38524	35305
10436	38525	35299
10437	38527	35294
10438	38528	35288
10439	38530	35282
10440	38531	35276
10441	38533	35271
10442	38534	35265
10443	38536	35259
10444	38537	35254
10445	38539	35248
10446	38540	35242
10447	38542	35236
10448	38543	35231
10449	38545	35225
10450	38547	35220
10451	38548	35214
10452	38549	35208
10453	38551	35203
10454	38553	35197
10455	38554	35192
10456	38556	35186
10457	38558	35180
10458	38559	35175
10459	38561	35169
10460	38562	35163
10461	38564	35158
10462	38565	35152
10463	38567	35146
10464	38568	35141
10465	38570	35135
10466	38571	35129
10467	38573	35124
10468	38574	35118
10469	38576	35112
10470	38577	35107
10471	38579	35101
10472	38580	35095
10473	38582	35090
10474	38583	35084
10475	38585	35079
10476	38587	35073
10477	38588	35067
10478	38590	35062
10479	38591	35056
10480	38611	35067
10481	38613	35062
10482	38614	35056
10483	38616	35050
10484	38617	35045
10485	38619	35039
10486	38620	35033
10487	38622	35028
10488	38623	35022
10489	38625	35016
10490	38626	35011
10491	38628	35005
10492	38630	35000
10493	38631	34994
10494	38633	34989
10495	38635	34983
10496	38636	34978
10497	38638	34972
10498	38639	34966
10499	38641	34961
10500	38643	34955
10501	38644	34950
10502	38646	34944
10503	38647	34938
10504	38649	34933
10505	38650	34927
10506	38651	34921
10507	38653	34916
10508	38654	34910
10509	38656	34904
10510	38657	34899
10511	38659	34893
10512	38660	34887
10513	38662	34882
10514	38663	34876
10515	38665	34870
10516	38667	34865
10517	38668	34859
10518	38670	34854
10519	38671	34848
10520	38673	34843
10521	38674	34837
10522	38676	34831
10523	38678	34826
10524	38679	34820
10525	38681	34815
10526	38682	34809
10527	38684	34804
10528	38686	34798
10529	38687	34793
10530	38689	34787
10531	38691	34782
10532	38709	34792
10533	38711	34786
10534	38712	34780
10535	38714	34775
10536	38715	34769
10537	38717	34764
10538	38719	34758
10539	38720	34753
10540	38722	34747
10541	38723	34741
10542	38725	34736
10543	38726	34730
10544	38728	34725
10545	38730	34719
10546	38731	34714
10547	38733	34708
10548	38734	34703
10549	38736	34697
10550	38738	34692
10551	38739	34686
10552	38741	34680
10553	38742	34675
10554	38744	34669
10555	38745	34664
10556	38747	34658
10557	38748	34652
10558	38750	34647
10559	38751	34641
10560	38753	34636
10561	38754	34630
10562	38756	34624
10563	38757	34619
10564	38759	34613
10565	38761	34608
10566	38762	34602
10567	38764	34597
10568	38765	34591
10569	38767	34586
10570	38768	34580
10571	38770	34575
10572	38771	34569
10573	38773	34563
10574	38774	34558
10575	38776	34552
10576	38777	34547
10577	38779	34541
10578	38781	34536
10579	38782	34530
10580	38784	34524
10581	38785	34519
10582	38787	34514
10583	38789	34508
10584	38807	34518
10585	38809	34512
10586	38811	34507
10587	38812	34501
10588	38814	34496
10589	38815	34490
10590	38817	34485
10591	38819	34479
10592	38820	34474
10593	38822	34468
10594	38823	34463
10595	38825	34457
10596	38827	34452
10597	38828	34446
10598	38830	34441
10599	38831	34435
10600	38832	34429
10601	38834	34424
10602	38835	34418
10603	38837	34413
10604	38839	34407
10605	38840	34402
10606	38842	34396
10607	38843	34391
10608	38845	34385
10609	38847	34380
10610	38848	34374
10611	38850	34369
10612	38851	34363
10613	38853	34358
10614	38854	34352
10615	38856	34347
10616	38857	34341
10617	38859	34335
10618	38860	34330
10619	38862	34324
10620	38864	34319
10621	38865	34313
10622	38867	34308
10623	38868	34302
10624	38870	34297
10625	38871	34291
10626	38873	34286
10627	38874	34280
10628	38876	34275
10629	38877	34269
10630	38879	34264
10631	38880	34258
10632	38882	34252
10633	38883	34247
10634	38885	34242
10635	38906	34253
10636	38907	34247
10637	38909	34242
10638	38910	34236
10639	38912	34231
10640	38913	34225
10641	38915	34219
10642	38916	34214
10643	38918	34208
10644	38919	34203
10645	38921	34197
10646	38922	34192
10647	38924	34186
10648	38925	34180
10649	38927	34175
10650	38928	34169
10651	38930	34164
10652	38931	34158
10653	38933	34153
10654	38934	34147
10655	38936	34142
10656	38937	34136
10657	38939	34131
10658	38940	34125
10659	38942	34120
10660	38944	34115
10661	38946	34109
10662	38948	34104
10663	38949	34099
10664	38951	34093
10665	38953	34088
10666	38954	34083
10667	38956	34077
10668	38958	34072
10669	38959	34066
10670	38961	34061
10671	38962	34055
10672	38964	34050
10673	38965	34045
10674	38967	34039
10675	38969	34034
10676	38970	34028
10677	38972	34023
10678	38973	34017
10679	38975	34012
10680	38976	34006
10681	38978	34001
10682	38980	33995
10683	38981	33990
10684	38983	33985
10685	39003	33996
10686	39005	33990
10687	39007	33985
10688	39008	33979
10689	39010	33974
10690	39011	33968
10691	39012	33962
10692	39014	33957
10693	39015	33951
10694	39017	33946
10695	39019	33941
10696	39020	33935
10697	39022	33930
10698	39023	33924
10699	39025	33919
10700	39026	33913
10701	39028	33907
10702	39029	33902
10703	39031	33897
10704	39032	33891
10705	39034	33886
10706	39035	33880
10707	39037	33875
10708	39039	33869
10709	39040	33864
10710	39042	33858
10711	39043	33853
10712	39045	33848
10713	39047	33842
10714	39048	33837
10715	39050	33832
10716	39051	33826
10717	39053	33821
10718	39054	33815
10719	39056	33810
10720	39058	33804
10721	39059	33799
10722	39061	33793
10723	39062	33788
10724	39064	33783
10725	39065	33777
10726	39067	33771
10727	39069	33766
10728	39070	33761
10729	39072	33755
10730	39073	33750
10731	39075	33744
10732	39076	33739
10733	39078	33734
10734	39080	33728
10735	39081	33723
10736	39083	33717
10737	39102	33727
10738	39104	33722
10739	39105	33716
10740	39107	33711
10741	39109	33706
10742	39110	33700
10743	39112	33695
10744	39114	33690
10745	39115	33684
10746	39117	33679
10747	39119	33674
10748	39120	33668
10749	39122	33663
10750	39123	33657
10751	39125	33652
10752	39126	33646
10753	39128	33641
10754	39130	33636
10755	39131	33630
10756	39133	33625
10757	39134	33619
10758	39136	33614
10759	39137	33608
10760	39139	33603
10761	39140	33598
10762	39142	33592
10763	39143	33587
10764	39145	33581
10765	39146	33575
10766	39148	33570
10767	39149	33565
10768	39150	33559
10769	39152	33554
10770	39154	33548
10771	39155	33543
10772	39157	33537
10773	39158	33532
10774	39160	33526
10775	39161	33521
10776	39163	33516
10777	39164	33510
10778	39166	33505
10779	39167	33499
10780	39169	33494
10781	39171	33489
10782	39172	33483
10783	39174	33478
10784	39175	33472
10785	39177	33467
10786	39178	33461
10787	39180	33456
10788	39181	33451
10789	39200	33460
10790	39202	33454
10791	39203	33449
10792	39205	33443
10793	39206	33438
10794	39208	33433
10795	39209	33427
10796	39211	33422
10797	39212	33417
10798	39214	33411
10799	39216	33406
10800	39217	33400
10801	39219	33395
10802	39220	33390
10803	39222	33384
10804	39223	33379
10805	39225	33373
10806	39227	33368
10807	39228	33363
10808	39229	33357
10809	39231	33352
10810	39233	33346
10811	39234	33341
10812	39236	33336
10813	39237	33330
10814	39239	33325
10815	39240	33319
10816	39242	33314
10817	39244	33309
10818	39246	33304
10819	39248	33299
10820	39249	33293
10821	39251	33288
10822	39252	33283
10823	39254	33277
10824	39256	33272
10825	39257	33267
10826	39259	33261
10827	39260	33256
10828	39262	33250
10829	39263	33245
10830	39265	33240
10831	39266	33234
10832	39268	33229
10833	39269	33223
10834	39271	33218
10835	39273	33213
10836	39274	33207
10837	39275	33202
10838	39277	33196
10839	39279	33191
10840	39281	33186
10841	39298	33194
10842	39300	33189
10843	39301	33184
10844	39303	33178
10845	39304	33173
10846	39306	33167
10847	39307	33162
10848	39309	33156
10849	39310	33151
10850	39312	33146
10851	39313	33140
10852	39315	33135
10853	39316	33129
10854	39318	33124
10855	39319	33119
10856	39321	33113
10857	39322	33108
10858	39324	33103
10859	39326	33097
10860	39327	33092
10861	39329	33086
10862	39330	33081
10863	39332	33076
10864	39333	33070
10865	39335	33065
10866	39336	33060
10867	39338	33054
10868	39339	33049
10869	39341	33043
10870	39342	33038
10871	39344	33033
10872	39345	33027
10873	39347	33022
10874	39348	33016
10875	39350	33011
10876	39352	33006
10877	39353	33000
10878	39355	32995
10879	39356	32990
10880	39358	32984
10881	39359	32979
10882	39361	32973
10883	39362	32968
10884	39364	32963
10885	39365	32957
10886	39367	32952
10887	39368	32947
10888	39370	32941
10889	39371	32936
10890	39373	32931
10891	39374	32925
10892	39376	32920
10893	39378	32915
10894	39380	32910
10895	39396	32917
10896	39398	32912
10897	39399	32906
10898	39401	32901
10899	39402	32895
10900	39404	32890
10901	39405	32885
10902	39407	32879
10903	39409	32874
10904	39410	32869
10905	39412	32864
10906	39413	32858
10907	39415	32853
10908	39416	32847
10909	39418	32842
10910	39420	32837
10911	39421	32831
10912	39423	32826
10913	39424	32821
10914	39426	32816
10915	39427	32810
10916	39429	32805
10917	39430	32800
10918	39432	32794
10919	39433	32789
10920	39435	32783
10921	39436	32778
10922	39438	32773
10923	39439	32767
10924	39441	32762
10925	39443	32757
10926	39444	32751
10927	39446	32746
10928	39447	32741
10929	39449	32736
10930	39450	32730
10931	39452	32725
10932	39453	32719
10933	39455	32714
10934	39456	32709
10935	39458	32704
10936	39459	32698
10937	39461	32693
10938	39462	32687
10939	39464	32682
10940	39465	32677
10941	39467	32671
10942	39468	32666
10943	39470	32661
10944	39472	32655
10945	39473	32650
10946	39475	32645
10947	39477	32640
