iter	MAE	RMSE
15790	111501.4193	149524.6995
15791	111497.8259	149519.3632
15792	111491.9305	149511.7599
15793	111488.2247	149506.2912
15794	111486.3079	149504.354
15795	111483.9243	149501.8744
15796	111481.7916	149498.4812
15797	111478.5248	149494.434
15798	111475.5203	149490.3156
15799	111474.8379	149489.2573
15800	111471.9906	149485.5157
15801	111467.4496	149478.4891
15802	111466.5961	149477.2361
15803	111464.2088	149473.4002
15804	111461.6422	149468.8021
15805	111460.0237	149466.3131
15806	111458.9374	149464.9673
15807	111457.3384	149462.9653
15808	111455.5346	149459.9605
15809	111449.983	149452.7923
15810	111445.7635	149448.3929
15811	111441.7966	149443.8053
15812	111439.341	149441.336
15813	111435.1953	149432.7931
15814	111433.1487	149430.8072
15815	111431.392	149428.206
15816	111428.3006	149423.5112
15817	111426.9094	149422.1085
15818	111424.824	149419.7134
15819	111420.1849	149413.857
15820	111415.8439	149407.729
15821	111413.781	149404.6315
15822	111411.339	149400.9568
15823	111409.2655	149398.3719
15824	111401.7308	149389.7473
15825	111399.2588	149386.3801
15826	111394.2789	149379.1467
15827	111393.3921	149378.7123
15828	111392.7315	149377.8874
15829	111391.6691	149376.4048
15830	111387.0358	149367.8051
15831	111385.3449	149365.5888
15832	111383.5559	149363.5664
15833	111381.6864	149358.8384
15834	111378.6225	149355.0028
15835	111375.2558	149349.043
15836	111374.5754	149347.9263
15837	111372.3678	149344.7711
15838	111370.6397	149342.1008
15839	111368.4692	149338.0411
15840	111367.4439	149337.0231
15841	111365.2756	149332.9361
15842	111362.624	149329.3889
15843	111358.6263	149324.7217
15844	111354.4808	149319.2968
15845	111351.014	149313.7172
15846	111346.5339	149309.0023
15847	111342.7757	149302.8221
15848	111340.3371	149300.4384
15849	111339.7642	149299.9893
15850	111337.782	149297.6067
15851	111335.1818	149294.7041
15852	111334.5756	149293.6235
15853	111330.7242	149288.2983
15854	111327.3687	149284.0428
15855	111325.341	149279.1495
15856	111321.7527	149275.5477
15857	111314.0891	149266.1771
15858	111309.6679	149257.56
15859	111308.1375	149254.4906
15860	111304.1214	149250.4693
15861	111301.0694	149244.439
15862	111294.1064	149234.4153
15863	111288.0732	149228.425
15864	111286.2378	149225.3748
15865	111283.2272	149222.0917
15866	111278.4252	149216.271
15867	111276.2213	149214.3287
15868	111269.6368	149204.4903
15869	111266.0118	149199.9282
15870	111263.0063	149194.0078
15871	111261.3749	149192.3036
15872	111256.9383	149186.881
15873	111255.0824	149184.9312
15874	111251.2802	149179.9052
15875	111250.1508	149178.3344
15876	111246.7933	149172.756
15877	111245.799	149171.7946
15878	111244.3103	149169.4852
15879	111241.7952	149165.2214
15880	111239.5643	149162.8588
15881	111234.6661	149156.8308
15882	111232.0527	149153.3993
15883	111228.7475	149147.7602
15884	111226.4692	149144.4491
15885	111223.7853	149140.961
15886	111222.3384	149138.3525
15887	111221.6081	149134.4921
15888	111218.2033	149129.9691
15889	111213.7284	149123.9991
15890	111210.2691	149120.2745
15891	111209.1702	149119.1114
15892	111206.5361	149115.673
15893	111205.3391	149114.46
15894	111200.2193	149104.7502
15895	111197.801	149101.4328
15896	111195.3326	149097.6164
15897	111192.889	149095.3401
15898	111189.9215	149086.9938
15899	111187.2824	149083.3462
15900	111184.8081	149080.3561
15901	111181.4666	149076.193
15902	111177.7275	149070.2659
15903	111176.4126	149067.9847
15904	111174.7736	149062.4591
15905	111169.0103	149054.728
15906	111167.8703	149053.0007
15907	111164.2961	149047.6275
15908	111159.9358	149041.068
15909	111157.895	149038.0008
15910	111154.0766	149032.7056
15911	111152.2265	149030.1017
15912	111148.7512	149025.5692
15913	111145.1577	149019.5125
15914	111142.1122	149014.6162
15915	111140.338	149010.3222
15916	111138.1315	149006.4743
15917	111134.2716	149000.8235
15918	111132.521	148998.9678
15919	111128.256	148992.2976
15920	111125.2756	148988.076
15921	111122.3194	148984.0456
15922	111119.2327	148978.7878
15923	111116.746	148975.9853
15924	111113.7842	148972.3988
15925	111111.1563	148968.9583
15926	111108.8962	148965.7634
15927	111104.3712	148959.4107
15928	111102.7333	148956.6927
15929	111098.1294	148950.1663
15930	111094.0023	148946.0572
15931	111091.6882	148942.8662
15932	111087.1316	148937.437
15933	111083.6772	148932.6263
15934	111081.025	148928.36
15935	111077.9415	148922.8457
15936	111076.1414	148919.3051
15937	111074.4298	148917.3614
15938	111072.7287	148913.6063
15939	111068.7665	148908.4076
15940	111065.5196	148904.7441
15941	111064.4356	148902.8195
15942	111061.8102	148899.8334
15943	111056.7281	148893.8813
15944	111054.8483	148891.416
15945	111053.386	148888.362
15946	111051.62	148884.941
15947	111050.5137	148883.8005
15948	111048.3631	148879.6385
15949	111044.4767	148874.7426
15950	111041.9375	148870.5167
15951	111036.7329	148863.9606
15952	111031.2378	148856.0991
15953	111026.1548	148848.3048
15954	111021.6632	148842.5144
15955	111019.7485	148839.8019
15956	111017.7987	148837.1233
15957	111014.3673	148831.6694
15958	111011.7498	148828.2954
15959	111007.834	148823.21
15960	111004.5741	148819.6558
15961	111001.1937	148815.8374
15962	110996.6621	148811.3389
15963	110989.8137	148802.5992
15964	110985.7206	148794.8887
15965	110984.8433	148793.7809
15966	110981.1902	148787.9351
15967	110980.2713	148787.3971
15968	110977.5578	148784.2936
15969	110975.4898	148780.924
15970	110969.8397	148773.902
15971	110964.2501	148766.5342
15972	110963.115	148765.3192
15973	110960.4768	148761.8917
15974	110957.0845	148756.4927
15975	110952.5463	148750.0232
15976	110946.3881	148741.6413
15977	110943.1169	148735.743
15978	110940.8324	148732.7386
15979	110938.231	148729.4028
15980	110934.9789	148724.0808
15981	110931.6669	148720.4566
15982	110926.1181	148712.7751
15983	110922.9536	148707.6476
15984	110917.7533	148702.4502
15985	110912.6757	148695.1614
15986	110910.6036	148692.6339
15987	110909.018	148687.7066
15988	110902.8555	148679.6814
15989	110901.378	148676.8274
15990	110897.3444	148671.6959
15991	110894.7884	148667.982
15992	110892.9429	148665.4563
15993	110890.7869	148659.4705
15994	110887.3072	148653.9586
15995	110883.6309	148649.2025
15996	110881.3541	148645.6902
15997	110876.3868	148640.9472
15998	110873.1447	148636.1002
15999	110870.672	148633.4257
16000	110868.7949	148631.2682
16001	110866.2603	148624.6967
16002	110864.8297	148621.9862
16003	110861.7097	148618.476
16004	110856.5561	148610.7843
16005	110853.753	148605.0888
16006	110848.8029	148598.0145
16007	110846.5295	148594.9569
16008	110844.0261	148590.4527
16009	110841.5745	148586.1679
16010	110837.1118	148579.8164
16011	110835.4334	148578.4075
16012	110830.5158	148570.8072
16013	110828.3191	148567.9131
16014	110826.9714	148563.9933
16015	110823.3567	148560.0828
16016	110819.7061	148556.4012
16017	110817.7212	148552.4376
16018	110813.0391	148546.7006
16019	110806.5987	148537.1985
16020	110803.5947	148533.4379
16021	110801.5998	148531.0311
16022	110794.605	148522.8158
16023	110790.1956	148514.0136
16024	110783.9154	148506.1273
16025	110779.9796	148501.1825
16026	110778.3198	148498.7275
16027	110774.0494	148494.5234
16028	110770.7545	148489.3939
16029	110767.9776	148486.6034
16030	110767.059	148484.4884
16031	110762.8285	148479.3917
16032	110759.7157	148475.4369
16033	110757.394	148470.901
16034	110755.2323	148468.1523
16035	110753.4848	148465.6663
16036	110747.4601	148457.8058
16037	110741.9794	148449.6395
16038	110737.8479	148441.9017
16039	110733.7783	148433.4906
16040	110730.7467	148430.7505
16041	110728.8416	148426.8713
16042	110726.46	148423.1044
16043	110723.8908	148420.0394
16044	110722.1853	148417.127
16045	110718.7398	148409.258
16046	110713.1787	148402.4251
16047	110711.0628	148399.7122
16048	110708.2439	148396.0647
16049	110707.9179	148395.863
16050	110704.6284	148391.6948
16051	110701.092	148387.3036
16052	110697.5306	148381.6825
16053	110696.0795	148378.8613
16054	110694.0561	148374.8484
16055	110692.6346	148372.9094
16056	110690.9928	148369.2824
16057	110688.2416	148364.663
16058	110683.733	148358.6694
16059	110678.5515	148352.8076
16060	110677.7906	148350.9034
16061	110675.0756	148346.8111
16062	110673.3835	148344.8012
16063	110671.8062	148343.5145
16064	110668.2026	148339.5414
16065	110667.6776	148338.7609
16066	110663.461	148332.0122
16067	110661.2762	148328.9928
16068	110659.665	148327.4247
16069	110657.7076	148325.0113
16070	110655.9947	148323.1524
16071	110655.249	148322.4763
16072	110652.0573	148314.8884
16073	110647.3319	148308.2973
16074	110642.9094	148302.4907
16075	110640.4095	148299.7443
16076	110638.5357	148296.6672
16077	110636.974	148294.3003
16078	110633.9794	148287.8456
16079	110632.3933	148284.598
16080	110625.9232	148275.3992
16081	110620.0854	148265.8451
16082	110616.4337	148261.1691
16083	110615.3392	148259.697
16084	110613.0497	148257.6232
16085	110611.2613	148254.4136
16086	110610.5279	148252.9637
16087	110608.8273	148251.2331
16088	110607.4928	148249.0192
16089	110603.5862	148244.9023
16090	110601.5553	148242.4149
16091	110595.4972	148235.1679
16092	110593.0449	148231.1641
16093	110590.0057	148227.604
16094	110588.4141	148225.5462
16095	110585.7031	148221.976
16096	110585.0805	148221.4703
16097	110581.9436	148217.6459
16098	110580.2354	148215.4825
16099	110576.5307	148209.5779
16100	110575.2637	148207.8248
16101	110572.5291	148205.0142
16102	110570.4006	148202.0771
16103	110566.7152	148195.9913
16104	110564.4475	148189.7764
16105	110561.4323	148183.8661
16106	110559.0887	148181.1158
16107	110557.0152	148179.1255
16108	110553.31	148173.1976
16109	110552.0754	148170.2716
16110	110550.7171	148166.434
16111	110549.872	148165.1612
16112	110547.2978	148162.2986
16113	110544.618	148159.2166
16114	110541.0017	148155.0074
16115	110538.7615	148152.451
16116	110535.9978	148149.6396
16117	110534.6263	148148.1624
16118	110532.2551	148145.2424
16119	110528.2503	148139.9002
16120	110523.406	148131.6151
16121	110519.1468	148126.3772
16122	110514.866	148120.6678
16123	110512.3887	148118.4281
16124	110511.2935	148117.6451
16125	110508.82	148113.8804
16126	110507.3818	148112.3809
16127	110502.0978	148106.8893
16128	110499.2329	148102.7569
16129	110493.5758	148097.0481
16130	110491.2298	148094.598
16131	110489.9441	148093.2048
16132	110484.2748	148084.6489
16133	110483.4248	148081.9562
16134	110480.4675	148077.0906
16135	110476.1879	148070.3946
16136	110472.9987	148066.9716
16137	110470.2709	148063.4515
16138	110468.3853	148060.0003
16139	110463.3896	148052.0337
16140	110461.9262	148047.7975
16141	110459.2308	148045.1776
16142	110456.4324	148038.4681
16143	110454.703	148036.1621
16144	110452.1153	148033.3808
16145	110449.2597	148030.0406
16146	110447.2635	148027.0299
16147	110444.238	148021.3524
16148	110435.8418	148009.2822
16149	110433.2608	148006.7597
16150	110429.338	148002.8092
16151	110427.0861	147999.6013
16152	110424.755	147996.8728
16153	110422.4293	147992.0889
16154	110418.9994	147986.4087
16155	110417.3087	147985.3081
16156	110413.7396	147979.1318
16157	110409.6817	147971.3542
16158	110404.4619	147964.6621
16159	110403.2163	147963.1804
16160	110401.4039	147961.2485
16161	110398.4193	147957.5376
16162	110395.4671	147953.3179
16163	110393.5458	147950.9709
16164	110389.6748	147945.517
16165	110387.0914	147942.449
16166	110385.275	147938.3856
16167	110383.8892	147935.031
16168	110382.9622	147932.6874
16169	110377.6891	147923.7991
16170	110372.9225	147918.045
16171	110371.0669	147915.0102
16172	110370.1267	147913.2421
16173	110367.6086	147910.2561
16174	110366.0501	147908.3549
16175	110363.8152	147905.5565
16176	110361.1276	147901.9214
16177	110356.472	147895.58
16178	110354.4901	147892.6053
16179	110351.7804	147890.2327
16180	110350.4081	147887.0727
16181	110347.7029	147883.2112
16182	110343.1794	147876.3066
16183	110338.8484	147871.2052
16184	110336.3079	147868.0678
16185	110333.6003	147864.1772
16186	110332.0037	147858.9641
16187	110330.9909	147857.4155
16188	110328.9161	147853.8858
16189	110326.0591	147848.4405
16190	110323.4766	147846.2474
16191	110322.6855	147845.1179
16192	110319.8828	147841.8069
16193	110317.8483	147838.9982
16194	110316.9026	147838.0603
16195	110312.6867	147832.533
16196	110311.4177	147831.0412
16197	110307.7432	147826.9894
16198	110306.2138	147825.8427
16199	110302.9727	147820.4462
16200	110299.6807	147815.035
16201	110295.231	147808.2704
16202	110294.0776	147805.9417
16203	110290.355	147801.4843
16204	110286.9111	147797.423
16205	110284.238	147794.783
16206	110281.8336	147791.3922
16207	110279.0847	147788.1201
16208	110275.9238	147783.915
16209	110272.4842	147779.1233
16210	110268.0737	147773.3959
16211	110264.8203	147770.0902
16212	110261.6951	147765.3435
16213	110259.4393	147762.5119
16214	110258.0431	147759.2181
16215	110255.7386	147756.3451
16216	110251.7166	147751.4182
16217	110248.9592	147747.9122
16218	110247.2544	147745.3404
16219	110243.3292	147739.8756
16220	110237.7771	147732.5982
16221	110237.2787	147732.277
16222	110234.5087	147728.9943
16223	110232.6566	147725.5234
16224	110228.9077	147720.3562
16225	110224.8709	147714.9182
16226	110223.531	147713.2204
16227	110222.2762	147711.8079
16228	110219.974	147708.0896
16229	110217.9575	147703.9512
16230	110216.4993	147701.0282
16231	110213.8884	147697.3252
16232	110208.4745	147690.1323
16233	110207.9049	147689.4884
16234	110206.2526	147686.4372
16235	110201.5808	147680.7199
16236	110195.61	147672.6764
16237	110191.9384	147668.0996
16238	110188.4506	147663.2138
16239	110183.3096	147655.8904
16240	110180.176	147648.4223
16241	110179.0588	147646.8915
16242	110176.2482	147642.7798
16243	110173.8332	147640.2793
16244	110169.8602	147635.933
16245	110167.9707	147633.6004
16246	110163.0282	147625.7149
16247	110157.5719	147617.9938
16248	110154.0374	147613.2554
16249	110151.2443	147609.5577
16250	110149.3535	147607.2556
16251	110147.1047	147604.3159
16252	110143.698	147600.7595
16253	110140.0106	147597.052
16254	110137.9628	147593.6174
16255	110135.5108	147589.0926
16256	110133.7385	147586.6623
16257	110129.5741	147580.3827
16258	110127.4074	147577.4438
16259	110125.2103	147574.4756
16260	110121.198	147566.2131
16261	110119.3803	147563.4544
16262	110117.7491	147559.3367
16263	110114.4407	147554.7771
16264	110112.2016	147551.5067
16265	110109.02	147546.922
16266	110105.3816	147541.3272
16267	110102.6301	147538.0541
16268	110099.6465	147534.6772
16269	110097.8554	147532.473
16270	110093.4534	147527.8598
16271	110091.1584	147524.1718
16272	110089.8326	147522.9862
16273	110089.1778	147522.4074
16274	110085.4298	147519.1789
16275	110080.0816	147513.1763
16276	110077.1886	147508.9207
16277	110073.6724	147503.106
16278	110070.5648	147499.4422
16279	110066.8681	147493.5754
16280	110065.7671	147492.5414
16281	110062.1735	147486.865
16282	110057.263	147479.531
16283	110055.994	147478.243
16284	110054.2053	147476.3961
16285	110049.3851	147470.6923
16286	110046.4473	147467.4338
16287	110043.7474	147463.469
16288	110041.031	147460.6648
16289	110039.5606	147459.2781
16290	110036.2255	147455.6249
16291	110034.4252	147452.5824
16292	110030.4777	147448.0199
16293	110026.9515	147444.0115
16294	110024.7752	147441.3034
16295	110021.4116	147435.9815
16296	110016.9099	147430.7992
16297	110015.2449	147428.914
16298	110012.9035	147425.6405
16299	110011.3314	147423.732
16300	110007.4635	147418.1674
16301	110001.8095	147410.1654
16302	109999.9807	147407.4027
16303	109997.3756	147404.6385
16304	109992.6681	147399.1535
16305	109988.7545	147394.4394
16306	109984.7868	147390.6293
16307	109984.2102	147389.5739
16308	109982.0703	147384.6936
16309	109980.5563	147382.7654
16310	109979.2	147380.5053
16311	109977.0176	147378.2733
16312	109974.9884	147373.4808
16313	109973.0577	147371.2517
16314	109969.768	147366.4523
16315	109966.9331	147360.428
16316	109963.9044	147356.3788
16317	109961.2804	147351.9947
16318	109958.238	147348.1033
16319	109956.4858	147344.9394
16320	109953.3507	147340.4531
16321	109945.5194	147332.0129
16322	109942.6948	147327.2135
16323	109940.6095	147325.1466
16324	109936.4333	147318.4592
16325	109933.4523	147314.8588
16326	109930.9015	147311.2717
16327	109927.207	147306.659
16328	109925.7186	147304.3905
16329	109922.5378	147300.6604
16330	109920.8539	147298.5495
16331	109918.7889	147295.2974
16332	109917.3237	147293.92
16333	109914.8582	147291.2066
16334	109910.6894	147285.051
16335	109904.7626	147277.0734
16336	109901.5475	147272.395
16337	109899.4568	147267.5699
16338	109897.4801	147264.5509
16339	109896.1187	147262.4909
16340	109890.4188	147255.7321
16341	109888.6973	147252.086
16342	109886.0818	147247.5989
16343	109883.6127	147244.5835
16344	109879.1162	147238.2918
16345	109876.3188	147234.3191
16346	109871.9396	147229.3154
16347	109866.6046	147223.0505
16348	109864.0437	147219.7435
16349	109862.0736	147216.8452
16350	109859.6519	147214.5415
16351	109856.7312	147211.1425
16352	109853.0138	147205.3074
16353	109849.2199	147200.5069
16354	109847.1808	147198.8954
16355	109846.0409	147195.8538
16356	109843.3732	147192.5755
16357	109840.5204	147188.9279
16358	109837.6686	147185.2879
16359	109834.9944	147180.5766
16360	109834.6887	147179.8152
16361	109831.5479	147175.0267
16362	109828.9482	147171.1576
16363	109824.5773	147166.9645
16364	109824.2059	147166.3709
16365	109823.1063	147165.0822
16366	109821.9353	147162.7744
16367	109819.9216	147160.0678
16368	109819.675	147159.6635
16369	109817.7778	147157.4979
16370	109815.5819	147154.2064
16371	109806.9009	147142.4995
16372	109802.54	147136.378
16373	109799.3446	147132.4237
16374	109796.5149	147129.4885
16375	109791.9119	147122.2065
16376	109790.724	147120.5218
16377	109788.8329	147118.1855
16378	109785.5115	147114.1766
16379	109782.1469	147110.1579
16380	109780.8124	147107.5275
16381	109777.6246	147102.861
16382	109775.7533	147100.5991
16383	109773.4315	147096.7227
16384	109768.5555	147090.3272
16385	109764.478	147083.5869
16386	109762.7562	147080.794
16387	109759.6763	147077.3075
16388	109758.8906	147075.0445
16389	109756.5585	147070.8609
16390	109754.857	147067.963
16391	109750.9687	147063.2349
16392	109747.1184	147057.464
16393	109743.4812	147052.9109
16394	109740.1027	147048.0121
16395	109736.3327	147043.3442
16396	109731.8986	147038.2649
16397	109731.3126	147036.8504
16398	109729.3649	147034.7091
16399	109726.933	147031.7283
16400	109723.9816	147025.7439
16401	109719.1371	147021.3213
16402	109717.8884	147020.0023
16403	109712.8872	147013.7308
16404	109711.5111	147012.2298
16405	109708.7508	147009.1004
16406	109707.519	147006.9709
16407	109704.3165	147003.0613
16408	109699.5903	146996.5271
16409	109696.0721	146990.6668
16410	109693.2721	146986.1422
16411	109688.9728	146981.46
16412	109687.4357	146979.5053
16413	109685.5333	146976.7805
16414	109680.7018	146969.822
16415	109676.1407	146961.3108
16416	109671.6587	146956.2139
16417	109666.0387	146948.0946
16418	109665.288	146947.0908
16419	109663.1788	146943.1066
16420	109661.1475	146940.1776
16421	109659.5665	146938.1138
16422	109657.57	146935.293
16423	109652.5295	146929.6875
16424	109649.7071	146925.8037
16425	109645.2102	146920.9595
16426	109641.466	146917.0331
16427	109637.8614	146910.0461
16428	109634.3411	146906.2525
16429	109632.5707	146904.1872
16430	109631.4687	146901.2525
16431	109629.5104	146898.6249
16432	109626.3278	146894.7488
16433	109623.9867	146891.124
16434	109621.7348	146887.2477
16435	109618.5959	146881.2332
16436	109617.2834	146878.9749
16437	109615.2737	146876.209
16438	109612.3458	146872.6822
16439	109610.3159	146869.3651
16440	109608.8141	146865.3576
16441	109601.7362	146857.0525
16442	109599.1979	146849.8632
16443	109596.1332	146845.4938
16444	109592.3279	146838.945
16445	109589.307	146834.8258
16446	109587.3395	146832.0945
16447	109581.438	146824.2628
16448	109577.7704	146819.5599
16449	109573.3329	146810.9291
16450	109571.0102	146807.4728
16451	109568.2586	146803.3214
16452	109566.4766	146800.4858
16453	109562.7839	146794.9279
16454	109559.5981	146789.8319
16455	109558.8899	146788.3127
16456	109554.8473	146783.5455
16457	109551.0195	146779.7795
16458	109544.439	146773.6569
16459	109542.4877	146770.1832
16460	109538.2304	146764.4585
16461	109534.752	146759.5641
16462	109530.3198	146754.2689
16463	109527.7496	146751.0148
16464	109525.9952	146748.881
16465	109522.3889	146745.1108
16466	109517.3145	146739.8156
16467	109514.4682	146735.9884
16468	109511.6222	146730.9294
16469	109509.5267	146726.9832
16470	109506.9836	146723.1092
16471	109503.3536	146719.1405
16472	109499.8213	146714.9678
16473	109496.794	146711.7311
16474	109492.8853	146707.0535
16475	109490.8931	146704.1476
16476	109488.5281	146701.7292
16477	109484.7607	146697.539
16478	109482.9009	146694.8397
16479	109481.1051	146692.8809
16480	109480.5417	146690.762
16481	109477.9828	146686.4296
16482	109475.5599	146682.453
16483	109473.465	146680.1637
16484	109469.0548	146674.5776
16485	109467.6611	146672.5505
16486	109465.8999	146670.1301
16487	109464.0547	146667.7048
16488	109459.8575	146661.7943
16489	109456.6898	146657.2412
16490	109454.6825	146652.9509
16491	109452.0828	146650.0547
16492	109450.8542	146647.9924
16493	109447.4444	146643.2367
16494	109446.1364	146641.9809
16495	109443.1648	146637.2507
16496	109439.3963	146630.5043
16497	109436.5325	146625.2147
16498	109433.6411	146622.0811
16499	109432.2041	146620.1825
16500	109430.5794	146618.3412
16501	109427.0668	146614.3478
16502	109424.8524	146611.4681
16503	109418.7683	146604.665
16504	109414.6904	146598.9428
16505	109412.57	146595.4351
16506	109411.4139	146593.9663
16507	109408.7206	146589.3886
16508	109406.4367	146586.7233
16509	109404.2555	146584.2704
16510	109400.6485	146580.0494
16511	109398.9811	146577.3518
16512	109398.7262	146577.2009
16513	109397.258	146575.8217
16514	109395.1121	146572.105
16515	109392.7966	146569.0898
16516	109390.919	146563.5295
16517	109387.8462	146558.3555
16518	109384.8501	146554.9363
16519	109381.2735	146551.0847
16520	109377.3533	146546.1111
16521	109374.281	146542.1384
16522	109370.3831	146536.385
16523	109368.3925	146534.4189
16524	109367.495	146532.6522
16525	109364.6328	146528.539
16526	109360.8731	146523.8187
16527	109357.5967	146519.4236
16528	109355.4336	146516.0852
16529	109352.5894	146511.4114
16530	109347.9984	146506.1951
16531	109346.6174	146502.5325
16532	109344.1966	146499.0907
16533	109341.5398	146495.5497
16534	109336.2252	146488.6712
16535	109327.2076	146475.9936
16536	109326.3448	146474.786
16537	109324.7101	146473.3729
16538	109323.3051	146470.8613
16539	109320.2405	146465.3151
16540	109318.4127	146463.4297
16541	109314.7129	146458.5208
16542	109311.3185	146454.513
16543	109308.3722	146450.0437
16544	109303.998	146445.499
16545	109301.1885	146441.5777
16546	109296.6642	146434.6739
16547	109292.6313	146430.0539
16548	109290.0083	146427.0145
16549	109286.6589	146421.9475
16550	109284.762	146419.6417
16551	109283.0935	146417.0542
16552	109279.3368	146412.5165
16553	109277.2555	146409.6347
16554	109271.4993	146402.5234
16555	109268.0315	146397.7123
16556	109264.9834	146394.1104
16557	109261.5773	146389.56
16558	109257.6063	146385.0131
16559	109255.3314	146382.5711
16560	109251.1052	146377.6705
16561	109248.5644	146374.4342
16562	109245.4515	146370.7829
16563	109242.8435	146365.5045
16564	109239.8133	146361.9584
16565	109238.2973	146359.8526
16566	109233.658	146354.8346
16567	109232.3077	146352.9704
16568	109228.5732	146347.6576
16569	109226.7406	146345.4632
16570	109222.1682	146339.0753
16571	109219.5101	146335.3229
16572	109215.1247	146329.1235
16573	109212.2221	146324.9131
16574	109207.0039	146319.3054
16575	109203.2648	146314.9169
16576	109201.5667	146311.1077
16577	109194.5128	146304.7275
16578	109193.2575	146302.7352
16579	109191.7503	146300.4227
16580	109189.3063	146297.111
16581	109183.5641	146288.0168
16582	109181.4293	146285.8666
16583	109179.519	146283.6095
16584	109177.6685	146281.3968
16585	109172.6277	146273.6998
16586	109169.0058	146267.5159
16587	109167.0156	146264.8949
16588	109163.5088	146259.4215
16589	109160.4009	146252.8239
16590	109157.4164	146248.0356
16591	109155.1048	146244.7444
16592	109150.5169	146239.0155
16593	109144.3318	146230.8169
16594	109139.3487	146224.4202
16595	109137.1796	146221.567
16596	109133.6384	146217.5305
16597	109131.5359	146214.1955
16598	109128.5574	146209.4997
16599	109127.6645	146207.7749
16600	109125.2238	146205.2461
16601	109121.8512	146200.9571
16602	109120.5233	146198.231
16603	109118.9635	146196.6133
16604	109115.0683	146191.4368
16605	109111.1979	146184.6549
16606	109107.1692	146178.8719
16607	109105.7735	146176.9736
16608	109101.9905	146172.4121
16609	109099.1655	146169.9081
16610	109096.3183	146165.861
16611	109093.3614	146161.7456
16612	109088.2826	146154.1777
16613	109085.9765	146149.499
16614	109084.0801	146145.6631
16615	109080.8098	146141.5667
16616	109079.635	146138.9646
16617	109078.1166	146137.5794
16618	109076.1044	146134.9515
16619	109072.2704	146129.5347
16620	109070.1361	146126.4176
16621	109065.2931	146118.9529
16622	109063.8918	146117.0681
16623	109061.9682	146115.2468
16624	109058.8572	146110.7761
16625	109050.3789	146101.8795
16626	109048.2146	146097.7999
16627	109043.7743	146090.3411
16628	109040.4854	146085.0054
16629	109039.6487	146083.2992
16630	109036.438	146078.6944
16631	109034.5419	146075.3547
16632	109031.5181	146070.5575
16633	109029.9451	146068.111
16634	109028.0578	146063.8893
16635	109025.5429	146061.2838
16636	109024.2638	146057.8166
16637	109020.7032	146052.3022
16638	109015.1003	146045.4393
16639	109013.6229	146043.9023
16640	109010.3302	146038.902
16641	109007.6867	146033.8389
16642	109006.1036	146031.7299
16643	109005.0879	146030.4644
16644	109001.604	146027.1139
16645	108997.2944	146021.3389
16646	108993.9125	146017.5014
16647	108990.5812	146010.8716
16648	108989.1168	146009.2433
16649	108987.5913	146007.7832
16650	108985.9732	146005.4413
16651	108984.125	146003.0672
16652	108981.673	146000.5312
16653	108979.6563	145996.6892
16654	108978.5124	145994.3283
16655	108977.0725	145992.6335
16656	108973.408	145986.2375
16657	108970.9457	145982.9932
16658	108969.1359	145980.3529
16659	108967.9224	145979.2071
16660	108963.5745	145974.1213
16661	108960.2859	145968.5403
16662	108958.9369	145967.0385
16663	108957.4196	145964.0039
16664	108953.921	145959.654
16665	108951.5372	145956.915
16666	108947.6318	145951.9862
16667	108946.0977	145949.9616
16668	108944.1157	145946.1624
16669	108938.4968	145936.6028
16670	108937.4451	145935.2686
16671	108935.1818	145932.6779
16672	108931.4111	145928.4784
16673	108928.0842	145923.7851
16674	108925.9393	145919.8177
16675	108923.6923	145916.3533
16676	108922.5021	145914.9897
16677	108920.0024	145911.3927
16678	108916.0724	145905.8938
16679	108914.2057	145903.8025
16680	108910.6071	145898.9931
16681	108908.9188	145897.6008
16682	108907.6138	145895.9445
16683	108904.4748	145891.458
16684	108902.759	145887.195
16685	108896.7503	145878.0482
16686	108894.2297	145874.9259
16687	108892.9233	145873.0225
16688	108888.1174	145864.6338
16689	108886.0081	145860.9681
16690	108884.9049	145859.1524
16691	108878.9139	145848.8605
16692	108875.3949	145844.3856
16693	108873.5641	145841.2204
16694	108872.1953	145838.7258
16695	108868.2639	145831.9329
16696	108865.6583	145827.987
16697	108861.8962	145821.9722
16698	108858.769	145817.9562
16699	108856.0685	145815.0888
16700	108851.1428	145807.909
16701	108849.3654	145805.4285
16702	108848.4172	145803.1898
16703	108845.7139	145799.0501
16704	108841.9888	145793.5248
16705	108840.8289	145791.63
16706	108838.9982	145788.8776
16707	108835.9166	145784.3928
16708	108833.0647	145781.3888
16709	108831.352	145777.1504
16710	108828.0123	145773.0651
16711	108824.438	145768.4323
16712	108821.1651	145764.9383
16713	108820.3529	145764.1897
16714	108817.3321	145759.6372
16715	108815.5154	145757.7288
16716	108814.1068	145755.7043
16717	108809.6484	145748.6573
16718	108804.0422	145740.6848
16719	108802.2953	145737.7692
16720	108801.9994	145737.4447
16721	108801.5988	145735.7159
16722	108798.2402	145731.7256
16723	108795.1189	145727.7911
16724	108792.5038	145724.802
16725	108791.172	145723.8329
16726	108788.6737	145720.0663
16727	108786.4132	145716.7099
16728	108780.5898	145709.0157
16729	108775.8193	145703.6313
16730	108772.1704	145698.527
16731	108768.0513	145693.4119
16732	108763.7452	145688.4586
16733	108761.2919	145682.666
16734	108759.3767	145679.5981
16735	108755.304	145672.2863
